category	shop_location	item_public_time	item_be_got_time	sell_time	shopee_verified	discount	is_adult	options	show_official_shop_label_in_title	rating_star	five_star	four_star	three_star	two_star	one_star	flash_sale	upcoming_flash_sale	price_min	price_min_before_discoun	price_max	price_max_before_discount	price	price_before_discount	coin_earn_label	liked_count	view_count	cmt_count	is_preferred_plus_seller	show_free_shipping	images	video_info_list	historical_sold
Giay dep nam	Hà Nội	1515571280.0	1609917402.0	94346122.0	True	14%	False	6.0	False	4.642857	23.0	2.0	2.0	0.0	1.0	None	None	6900000000.0	8000000000.0	6900000000.0	8000000000.0	6900000000.0	8000000000.0	None	57.0	64.0	29.0	False	True	7.0	0.0	67.0
Giay dep nam	TP. Hồ Chí Minh	1604397973.0	1609917402.0	5519429.0	False	50%	False	10.0	False	5.0	1.0	0.0	0.0	0.0	0.0	None	None	39900000000.0	79800000000.0	39900000000.0	79800000000.0	39900000000.0	79800000000.0	None	3.0	168.0	1.0	False	False	9.0	1.0	2987.0
Giay dep nam	Hà Nội	1541814054.0	1609917402.0	68103348.0	False	None	False	14.0	False	4.75	3.0	1.0	0.0	0.0	0.0	None	None	10000000000.0	-1.0	10000000000.0	-1.0	10000000000.0	0.0	None	1.0	1.0	4.0	False	True	9.0	0.0	9.0
Giay dep nam	Hà Nội	1516412330.0	1609917402.0	93505072.0	True	22%	False	5.0	False	4.904762	38.0	4.0	0.0	0.0	0.0	None	None	3900000000.0	5000000000.0	3900000000.0	5000000000.0	3900000000.0	5000000000.0	None	49.0	84.0	42.0	False	True	6.0	0.0	113.0
Giay dep nam	Hà Nội	1601876498.0	1609917402.0	8040904.0	False	2%	False	6.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	96432000000.0	98400000000.0	96432000000.0	98400000000.0	96432000000.0	98400000000.0	None	2.0	109.0	0.0	False	True	4.0	0.0	89.0
Giay dep nam	Ninh Bình	1609229458.0	1609917402.0	687944.0	False	None	False	8.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	15548900000.0	-1.0	15548900000.0	-1.0	15548900000.0	0.0	None	0.0	0.0	0.0	False	False	5.0	0.0	0.0
Giay dep nam	Hà Nội	1562297852.0	1609917402.0	47619550.0	True	40%	False	5.0	False	5.0	6.0	0.0	0.0	0.0	0.0	None	None	9900000000.0	16400000000.0	9900000000.0	16400000000.0	9900000000.0	16400000000.0	None	3180.0	10.0	6.0	False	True	9.0	0.0	17.0
Giay dep nam	TP. Hồ Chí Minh	1512324425.0	1609917402.0	97592977.0	True	None	False	10.0	False	5.0	2.0	0.0	0.0	0.0	0.0	None	None	9900000000.0	-1.0	9900000000.0	-1.0	9900000000.0	0.0	None	8.0	29.0	2.0	False	True	9.0	0.0	9.0
Giay dep nam	Hà Nội	1583039435.0	1609917402.0	26877967.0	True	34%	False	6.0	False	4.75	15.0	0.0	0.0	0.0	1.0	None	None	9900000000.0	15000000000.0	10900000000.0	15000000000.0	9900000000.0	15000000000.0	None	24.0	117.0	16.0	False	True	9.0	1.0	64.0
Giay dep nam	Nước ngoài	1607454953.0	1609917402.0	2462449.0	False	1%	False	39.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	54230000000.0	54760000000.0	54230000000.0	54760000000.0	54230000000.0	54760000000.0	None	0.0	6.0	0.0	False	False	9.0	0.0	1.0
Giay dep nam	Nước ngoài	1542164498.0	1609917402.0	67752904.0	False	None	False	10.0	False	5.0	7.0	0.0	0.0	0.0	0.0	None	None	45500000000.0	-1.0	45500000000.0	-1.0	45500000000.0	0.0	None	23.0	154.0	7.0	False	True	9.0	0.0	10.0
Giay dep nam	TP. Hồ Chí Minh	1563291187.0	1609917402.0	46626215.0	False	35%	False	12.0	False	4.625	6.0	1.0	1.0	0.0	0.0	None	None	6500000000.0	10000000000.0	6500000000.0	10000000000.0	6500000000.0	10000000000.0	None	4.0	30.0	8.0	False	True	8.0	1.0	17.0
Giay dep nam	Nước ngoài	1594905892.0	1609917402.0	15011510.0	False	48%	False	30.0	False	5.0	1.0	0.0	0.0	0.0	0.0	None	None	35360000000.0	68300000000.0	35360000000.0	68300000000.0	35360000000.0	68300000000.0	None	1.0	17.0	1.0	False	False	9.0	0.0	1.0
Giay dep nam	TP. Hồ Chí Minh	1515085968.0	1609917402.0	94831434.0	True	None	False	3.0	False	5.0	1.0	0.0	0.0	0.0	0.0	None	None	29900000000.0	-1.0	29900000000.0	-1.0	29900000000.0	0.0	None	1.0	4.0	1.0	False	True	5.0	0.0	1.0
Giay dep nam	Hà Nam	1557144570.0	1609917402.0	52772832.0	False	43%	False	18.0	False	5.0	14.0	0.0	0.0	0.0	0.0	None	None	16000000000.0	28000000000.0	19000000000.0	28000000000.0	16000000000.0	28000000000.0	None	4727.0	47.0	14.0	False	True	9.0	0.0	20.0
Giay dep nam	Bình Dương	1515986086.0	1609917402.0	93931316.0	False	49%	False	8.0	False	4.25	2.0	1.0	1.0	0.0	0.0	None	None	17850000000.0	35000000000.0	17850000000.0	35000000000.0	17850000000.0	35000000000.0	None	23.0	5.0	4.0	False	True	5.0	0.0	9.0
Giay dep nam	Hà Nội	1528343737.0	1609917402.0	81573665.0	False	22%	False	7.0	False	4.75	7.0	0.0	1.0	0.0	0.0	None	None	10500000000.0	13500000000.0	10500000000.0	13500000000.0	10500000000.0	13500000000.0	None	14569.0	35.0	8.0	False	False	6.0	0.0	18.0
Giay dep nam	Hà Nội	1534663358.0	1609917402.0	75254044.0	False	25%	False	10.0	False	4.625	6.0	1.0	1.0	0.0	0.0	None	None	5900000000.0	7900000000.0	5900000000.0	7900000000.0	5900000000.0	7900000000.0	None	10.0	4.0	8.0	False	True	9.0	1.0	19.0
Giay dep nam	Hà Nội	1516204504.0	1609917402.0	93712898.0	True	41%	False	5.0	False	4.4545449999999995	9.0	0.0	1.0	0.0	1.0	None	None	9500000000.0	16000000000.0	9500000000.0	16000000000.0	9500000000.0	16000000000.0	None	24.0	36.0	12.0	False	True	6.0	0.0	23.0
Giay dep nam	Hà Nội	1561454311.0	1609917402.0	48463091.0	False	50%	False	6.0	True	5.0	3.0	0.0	0.0	0.0	0.0	None	None	10900000000.0	21800000000.0	10900000000.0	21800000000.0	10900000000.0	21800000000.0	None	3.0	45.0	3.0	False	True	6.0	0.0	7.0
Giay dep nam	Thanh Hóa	1604216383.0	1609917402.0	5701019.0	False	None	False	5.0	False	5.0	4.0	0.0	0.0	0.0	0.0	None	None	27000000000.0	-1.0	27000000000.0	-1.0	27000000000.0	0.0	None	1007.0	186.0	4.0	False	False	5.0	0.0	233.0
Giay dep nam	Hà Nội	1565690818.0	1609917402.0	44226584.0	True	41%	False	5.0	False	4.75	3.0	1.0	0.0	0.0	0.0	None	None	9900000000.0	16700000000.0	9900000000.0	16700000000.0	9900000000.0	16700000000.0	None	497.0	12.0	4.0	False	False	8.0	1.0	7.0
Giay dep nam	Hà Nội	1601911603.0	1609917402.0	8005799.0	False	None	False	6.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	76296000000.0	-1.0	76296000000.0	-1.0	76296000000.0	0.0	None	1.0	91.0	0.0	False	False	3.0	0.0	104.0
Giay dep nam	Hà Nội	1543998692.0	1609917402.0	65918710.0	True	39%	False	8.0	False	4.285714	5.0	1.0	0.0	0.0	1.0	None	None	4200000000.0	5600000000.0	16900000000.0	27900000000.0	4200000000.0	5600000000.0	None	24147.0	17.0	7.0	False	True	9.0	0.0	24.0
Giay dep nam	Hà Nội	1545797165.0	1609917402.0	64120237.0	False	50%	False	18.0	True	4.555556	7.0	1.0	0.0	1.0	0.0	None	None	15000000000.0	29900000000.0	15000000000.0	29900000000.0	15000000000.0	29900000000.0	None	1722.0	34.0	9.0	False	True	8.0	0.0	17.0
Giay dep nam	Hà Nội	1554087508.0	1609917402.0	55829894.0	True	16%	False	10.0	False	4.6666669999999995	20.0	2.0	1.0	0.0	1.0	None	None	5900000000.0	7000000000.0	5900000000.0	7000000000.0	5900000000.0	7000000000.0	None	14.0	75.0	24.0	False	True	9.0	1.0	65.0
Giay dep nam	Hà Nam	1588841819.0	1609917402.0	21075583.0	False	None	False	18.0	False	5.0	3.0	0.0	0.0	0.0	0.0	None	None	26000000000.0	-1.0	26000000000.0	-1.0	26000000000.0	0.0	None	3959.0	15.0	3.0	False	False	9.0	0.0	4.0
Giay dep nam	Hà Nội	1545792377.0	1609917402.0	64125025.0	False	39%	False	12.0	True	4.785714	25.0	2.0	0.0	0.0	1.0	None	None	12900000000.0	21200000000.0	12900000000.0	21200000000.0	12900000000.0	21200000000.0	None	2303.0	83.0	28.0	False	True	9.0	0.0	71.0
Giay dep nam	TP. Hồ Chí Minh	1609421307.0	1609917402.0	496095.0	False	None	False	8.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	14109400000.0	-1.0	14109400000.0	-1.0	14109400000.0	0.0	None	0.0	0.0	0.0	False	False	5.0	0.0	0.0
Giay dep nam	Hà Nội	1515550277.0	1609917402.0	94367125.0	True	46%	False	5.0	False	4.75	17.0	1.0	2.0	0.0	0.0	None	None	5900000000.0	11000000000.0	5900000000.0	11000000000.0	5900000000.0	11000000000.0	None	62.0	23.0	22.0	False	True	8.0	0.0	78.0
Giay dep nam	Hà Nội	1553136480.0	1609917402.0	56780922.0	False	None	False	12.0	False	4.5	1.0	1.0	0.0	0.0	0.0	None	None	9800000000.0	-1.0	9800000000.0	-1.0	9800000000.0	0.0	None	3.0	0.0	2.0	False	False	5.0	1.0	5.0
Giay dep nam	Hà Nội	1571710827.0	1609917402.0	38206575.0	False	None	False	6.0	False	5.0	5.0	0.0	0.0	0.0	0.0	None	None	15500000000.0	-1.0	15500000000.0	-1.0	15500000000.0	0.0	None	3.0	8.0	5.0	False	False	9.0	1.0	12.0
Giay dep nam	Hà Nội	1554514251.0	1609917402.0	55403151.0	False	40%	False	10.0	False	4.3333330000000005	5.0	0.0	0.0	0.0	1.0	None	None	5900000000.0	9800000000.0	5900000000.0	9800000000.0	5900000000.0	9800000000.0	None	3.0	4.0	6.0	False	True	9.0	1.0	8.0
Giay dep nam	Hà Nội	1543461388.0	1609917402.0	66456014.0	True	46%	False	10.0	False	5.0	3.0	0.0	0.0	0.0	0.0	None	None	5900000000.0	11000000000.0	5900000000.0	11000000000.0	5900000000.0	11000000000.0	None	2.0	19.0	3.0	False	True	4.0	1.0	4.0
Giay dep nam	Hà Nội	1515492457.0	1609917402.0	94424945.0	True	None	False	6.0	False	4.3	8.0	0.0	0.0	1.0	1.0	None	None	5900000000.0	-1.0	5900000000.0	-1.0	5900000000.0	0.0	None	33.0	28.0	10.0	False	True	9.0	0.0	44.0
Giay dep nam	Hà Nội	1532415462.0	1609917402.0	77501940.0	True	50%	False	15.0	False	4.428571	4.0	2.0	1.0	0.0	0.0	None	None	11500000000.0	23000000000.0	11500000000.0	23000000000.0	11500000000.0	23000000000.0	None	8.0	15.0	7.0	False	True	9.0	0.0	20.0
Giay dep nam	Nước ngoài	1584606577.0	1609917402.0	25310825.0	False	50%	False	44.0	False	5.0	1.0	0.0	0.0	0.0	0.0	None	None	33883000000.0	67766000000.0	33883000000.0	67766000000.0	33883000000.0	67766000000.0	None	0.0	11.0	1.0	False	False	9.0	0.0	1.0
Giay dep nam	Hà Nội	1520827964.0	1609917402.0	89089438.0	True	None	False	7.0	False	5.0	7.0	0.0	0.0	0.0	0.0	None	None	3900000000.0	-1.0	3900000000.0	-1.0	3900000000.0	0.0	None	11.0	30.0	7.0	False	True	5.0	1.0	19.0
Giay dep nam	Hà Nội	1540797504.0	1609917402.0	69119898.0	False	None	False	10.0	False	5.0	3.0	0.0	0.0	0.0	0.0	None	None	5900000000.0	-1.0	5900000000.0	-1.0	5900000000.0	0.0	None	5.0	4.0	3.0	False	True	8.0	1.0	7.0
Giay dep nam	Hà Nội	1545895942.0	1609917402.0	64021460.0	False	18%	False	8.0	False	4.6666669999999995	5.0	0.0	1.0	0.0	0.0	None	None	3608000000.0	4400000000.0	17900000000.0	21900000000.0	3608000000.0	4400000000.0	None	10041.0	40.0	6.0	False	True	9.0	0.0	12.0
Giay dep nam	Hà Nội	1536380650.0	1609917402.0	73536752.0	True	25%	False	10.0	False	4.875	7.0	1.0	0.0	0.0	0.0	None	None	5900000000.0	7900000000.0	5900000000.0	7900000000.0	5900000000.0	7900000000.0	None	11.0	17.0	8.0	False	True	9.0	1.0	22.0
Giay dep nam	Hà Nội	1534662251.0	1609917402.0	75255151.0	False	21%	False	10.0	False	4.7	9.0	0.0	0.0	1.0	0.0	None	None	7900000000.0	10000000000.0	7900000000.0	10000000000.0	7900000000.0	10000000000.0	None	13.0	15.0	10.0	False	True	9.0	1.0	19.0
Giay dep nam	Hà Nội	1533889006.0	1609917402.0	76028396.0	False	48%	False	12.0	True	4.5454550000000005	9.0	1.0	0.0	0.0	1.0	None	None	13900000000.0	26500000000.0	13900000000.0	26500000000.0	13900000000.0	26500000000.0	None	835.0	48.0	11.0	False	True	9.0	0.0	59.0
Giay dep nam	TP. Hồ Chí Minh	1548996368.0	1609917402.0	60921034.0	False	50%	False	14.0	False	5.0	7.0	0.0	0.0	0.0	0.0	None	None	23500000000.0	47000000000.0	23500000000.0	47000000000.0	23500000000.0	47000000000.0	None	3379.0	9.0	7.0	False	True	9.0	1.0	15.0
Giay dep nam	Nước ngoài	1564023884.0	1609917402.0	45893518.0	False	None	False	16.0	False	5.0	2.0	0.0	0.0	0.0	0.0	None	None	41300000000.0	-1.0	41300000000.0	-1.0	41300000000.0	0.0	None	7.0	63.0	2.0	False	True	9.0	0.0	4.0
Giay dep nam	Hà Nội	1540782363.0	1609917402.0	69135039.0	True	26%	False	4.0	False	5.0	3.0	0.0	0.0	0.0	0.0	None	None	5900000000.0	8000000000.0	5900000000.0	8000000000.0	5900000000.0	8000000000.0	None	5.0	23.0	3.0	False	True	8.0	1.0	4.0
Giay dep nam	TP. Hồ Chí Minh	1609638276.0	1609917402.0	279126.0	False	None	False	8.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	12271000000.0	-1.0	12271000000.0	-1.0	12271000000.0	0.0	None	0.0	0.0	0.0	False	False	5.0	0.0	0.0
Giay dep nam	Hà Nội	1558323213.0	1609917402.0	51594189.0	True	34%	False	10.0	False	4.777778	8.0	0.0	1.0	0.0	0.0	None	None	5900000000.0	9000000000.0	5900000000.0	9000000000.0	5900000000.0	9000000000.0	None	5.0	22.0	9.0	False	True	7.0	1.0	20.0
Giay dep nam	TP. Hồ Chí Minh	1475426927.0	1609917402.0	134490475.0	False	13%	False	0.0	False	4.2307690000000004	16.0	4.0	3.0	2.0	1.0	None	None	27900000000.0	32000000000.0	27900000000.0	32000000000.0	27900000000.0	32000000000.0	None	49.0	1.0	43.0	False	True	2.0	1.0	46.0
Giay dep nam	Hà Nội	1522230182.0	1609917402.0	87687220.0	True	49%	False	5.0	False	4.8	4.0	1.0	0.0	0.0	0.0	None	None	7900000000.0	15500000000.0	7900000000.0	15500000000.0	7900000000.0	15500000000.0	None	3343.0	4.0	5.0	False	True	6.0	1.0	10.0
Giay dep nam	Hà Nội	1519701613.0	1609917402.0	90215789.0	True	40%	False	5.0	False	4.782609	21.0	1.0	0.0	0.0	1.0	None	None	7900000000.0	13200000000.0	7900000000.0	13200000000.0	7900000000.0	13200000000.0	None	714.0	84.0	23.0	False	True	8.0	1.0	65.0
Giay dep nam	Hà Nội	1536381127.0	1609917402.0	73536275.0	True	34%	False	10.0	False	4.8	4.0	1.0	0.0	0.0	0.0	None	None	6900000000.0	10500000000.0	10500000000.0	10500000000.0	6900000000.0	10500000000.0	None	13.0	8.0	5.0	False	True	9.0	1.0	16.0
Giay dep nam	Lào Cai	1525753142.0	1609917402.0	84164260.0	False	None	False	15.0	False	4.888889	25.0	1.0	1.0	0.0	0.0	None	None	13500000000.0	-1.0	13500000000.0	-1.0	13500000000.0	0.0	None	1996.0	53.0	27.0	False	True	6.0	0.0	63.0
Giay dep nam	Hà Nội	1601911382.0	1609917402.0	8006020.0	False	None	False	5.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	76500000000.0	-1.0	76500000000.0	-1.0	76500000000.0	0.0	None	0.0	136.0	0.0	False	False	3.0	0.0	143.0
Giay dep nam	TP. Hồ Chí Minh	1548996558.0	1609917402.0	60920844.0	False	50%	False	14.0	False	5.0	2.0	0.0	0.0	0.0	0.0	None	None	23500000000.0	47000000000.0	23500000000.0	47000000000.0	23500000000.0	47000000000.0	None	5379.0	8.0	2.0	False	True	9.0	1.0	2.0
Giay dep nam	Hà Nội	1531996312.0	1609917402.0	77921090.0	True	49%	False	8.0	False	5.0	7.0	0.0	0.0	0.0	0.0	None	None	9996000000.0	19600000000.0	9996000000.0	19600000000.0	9996000000.0	19600000000.0	None	3.0	5.0	7.0	False	True	9.0	0.0	11.0
Giay dep nam	Hà Nam	1588870097.0	1609917402.0	21047305.0	False	None	False	3.0	False	5.0	4.0	0.0	0.0	0.0	0.0	None	None	32000000000.0	-1.0	32000000000.0	-1.0	32000000000.0	0.0	None	3886.0	9.0	4.0	False	False	7.0	0.0	5.0
Giay dep nam	Lào Cai	1527577516.0	1609917402.0	82339886.0	False	None	False	12.0	False	4.866667	13.0	2.0	0.0	0.0	0.0	None	None	8900000000.0	-1.0	8900000000.0	-1.0	8900000000.0	0.0	None	4464.0	14.0	15.0	False	True	9.0	0.0	53.0
Giay dep nam	Nước ngoài	1567331224.0	1609917402.0	42586178.0	False	None	False	28.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	23900000000.0	-1.0	23900000000.0	-1.0	23900000000.0	0.0	None	7.0	17.0	0.0	False	False	3.0	0.0	4.0
Giay dep nam	Hà Nội	1514383816.0	1609917402.0	95533586.0	True	50%	False	6.0	False	4.727273	38.0	4.0	0.0	0.0	2.0	None	None	7300000000.0	14500000000.0	7300000000.0	14500000000.0	7300000000.0	14500000000.0	None	77.0	97.0	51.0	False	True	8.0	0.0	135.0
Giay dep nam	TP. Hồ Chí Minh	1518233928.0	1609917402.0	91683474.0	False	25%	False	18.0	False	4.933333	14.0	1.0	0.0	0.0	0.0	None	None	29900000000.0	39800000000.0	29900000000.0	39800000000.0	29900000000.0	39800000000.0	None	24.0	18.0	15.0	False	True	8.0	0.0	25.0
Giay dep nam	Lào Cai	1533725779.0	1609917402.0	76191623.0	False	50%	False	12.0	False	5.0	4.0	0.0	0.0	0.0	0.0	None	None	10900000000.0	21800000000.0	10900000000.0	21800000000.0	10900000000.0	21800000000.0	None	3050.0	0.0	4.0	False	True	9.0	1.0	22.0
Giay dep nam	Hà Nội	1534307367.0	1609917402.0	75610035.0	True	None	False	10.0	False	4.5	4.0	1.0	1.0	0.0	0.0	None	None	5900000000.0	-1.0	5900000000.0	-1.0	5900000000.0	0.0	None	13.0	20.0	6.0	False	True	9.0	1.0	30.0
Giay dep nam	Hà Nội	1511856622.0	1609917402.0	98060780.0	False	48%	False	12.0	True	4.5263160000000005	14.0	3.0	1.0	0.0	1.0	None	None	14900000000.0	28900000000.0	14900000000.0	28900000000.0	14900000000.0	28900000000.0	None	2603.0	69.0	19.0	False	True	9.0	0.0	79.0
Giay dep nam	Hà Nội	1546914471.0	1609917402.0	63002931.0	False	19%	False	5.0	False	5.0	4.0	0.0	0.0	0.0	0.0	None	None	8900000000.0	11000000000.0	8900000000.0	11000000000.0	8900000000.0	11000000000.0	None	3.0	16.0	4.0	False	True	5.0	0.0	6.0
Giay dep nam	Hà Nội	1554088882.0	1609917402.0	55828520.0	True	None	False	10.0	False	5.0	4.0	0.0	0.0	0.0	0.0	None	None	10000000000.0	-1.0	10000000000.0	-1.0	10000000000.0	0.0	None	2.0	0.0	4.0	False	True	9.0	0.0	7.0
Giay dep nam	TP. Hồ Chí Minh	1605184610.0	1609917402.0	4732792.0	False	None	False	5.0	False	5.0	1.0	0.0	0.0	0.0	0.0	None	None	15990000000.0	-1.0	15990000000.0	-1.0	15990000000.0	0.0	None	0.0	43.0	1.0	False	False	5.0	0.0	1.0
Giay dep nam	Hà Nội	1525312659.0	1609917402.0	84604743.0	True	19%	False	5.0	False	4.111111	5.0	2.0	1.0	0.0	1.0	None	None	7900000000.0	9800000000.0	7900000000.0	9800000000.0	7900000000.0	9800000000.0	None	11.0	100.0	9.0	False	True	7.0	1.0	43.0
Giay dep nam	TP. Hồ Chí Minh	1492180972.0	1609917402.0	117736430.0	False	50%	False	0.0	False	4.758621	24.0	4.0	0.0	1.0	0.0	None	None	12500000000.0	25000000000.0	12500000000.0	25000000000.0	12500000000.0	25000000000.0	None	95.0	14.0	34.0	False	True	9.0	0.0	102.0
Giay dep nam	Nước ngoài	1559286809.0	1609917402.0	50630593.0	False	None	False	18.0	False	5.0	1.0	0.0	0.0	0.0	0.0	None	None	46500000000.0	-1.0	46500000000.0	-1.0	46500000000.0	0.0	None	1.0	0.0	1.0	False	False	9.0	0.0	1.0
Giay dep nam	Hà Nội	1533530813.0	1609917402.0	76386589.0	False	48%	False	18.0	True	4.5625	12.0	2.0	1.0	1.0	0.0	None	None	12900000000.0	24800000000.0	12900000000.0	24800000000.0	12900000000.0	24800000000.0	None	2068.0	102.0	16.0	False	True	7.0	0.0	60.0
Giay dep nam	Lào Cai	1534059041.0	1609917402.0	75858361.0	False	None	False	18.0	False	4.722222	15.0	2.0	0.0	1.0	0.0	None	None	19800000000.0	-1.0	19800000000.0	-1.0	19800000000.0	0.0	None	7678.0	5.0	18.0	False	True	9.0	1.0	55.0
Giay dep nam	Hà Nội	1539406231.0	1609917402.0	70511171.0	True	34%	False	5.0	False	4.678571	24.0	2.0	0.0	1.0	1.0	None	None	9900000000.0	15000000000.0	9900000000.0	15000000000.0	9900000000.0	15000000000.0	None	8495.0	11.0	28.0	False	True	6.0	1.0	40.0
Giay dep nam	Hà Nội	1526958184.0	1609917402.0	82959218.0	False	48%	False	18.0	True	4.3333330000000005	4.0	0.0	2.0	0.0	0.0	None	None	12900000000.0	24840000000.0	12900000000.0	24840000000.0	12900000000.0	24840000000.0	None	19.0	51.0	6.0	False	True	7.0	0.0	16.0
Giay dep nam	Hà Nội	1558341176.0	1609917402.0	51576226.0	False	None	False	10.0	False	4.388889	14.0	1.0	1.0	0.0	2.0	None	None	9000000000.0	-1.0	9000000000.0	-1.0	9000000000.0	0.0	None	12.0	36.0	18.0	False	False	8.0	1.0	32.0
Giay dep nam	Nước ngoài	1587110486.0	1609917402.0	22806916.0	False	50%	False	20.0	False	5.0	1.0	0.0	0.0	0.0	0.0	None	None	21000000000.0	42000000000.0	21000000000.0	42000000000.0	21000000000.0	42000000000.0	None	2.0	30.0	1.0	False	False	8.0	0.0	2.0
Giay dep nam	Hà Nội	1562837789.0	1609917402.0	47079613.0	True	41%	False	15.0	False	4.3333330000000005	2.0	0.0	1.0	0.0	0.0	None	None	7900000000.0	13400000000.0	7900000000.0	13400000000.0	7900000000.0	13400000000.0	None	28.0	53.0	3.0	False	True	8.0	1.0	7.0
Giay dep nam	TP. Hồ Chí Minh	1588334600.0	1609917402.0	21582802.0	True	50%	False	14.0	False	4.4736839999999995	13.0	4.0	1.0	0.0	1.0	None	None	12900000000.0	25800000000.0	12900000000.0	25800000000.0	12900000000.0	25800000000.0	None	34.0	81.0	19.0	False	True	9.0	0.0	54.0
Giay dep nam	Hà Nội	1601968013.0	1609917402.0	7949389.0	False	None	False	5.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	78700000000.0	-1.0	78700000000.0	-1.0	78700000000.0	0.0	None	0.0	32.0	0.0	False	False	4.0	0.0	98.0
Giay dep nam	Nước ngoài	1576820930.0	1609917402.0	33096472.0	False	42%	False	20.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	35449600000.0	61120000000.0	35449600000.0	61120000000.0	35449600000.0	61120000000.0	None	1.0	29.0	0.0	False	False	9.0	0.0	1.0
Giay dep nam	Hà Nội	1553135827.0	1609917402.0	56781575.0	True	34%	False	12.0	False	4.823529	16.0	0.0	0.0	1.0	0.0	None	None	5900000000.0	9000000000.0	5900000000.0	9000000000.0	5900000000.0	9000000000.0	None	23.0	87.0	17.0	False	True	6.0	0.0	31.0
Giay dep nam	Nước ngoài	1591343918.0	1609917402.0	18573484.0	False	None	False	20.0	False	3.0	0.0	0.0	1.0	0.0	0.0	None	None	12960000000.0	-1.0	12960000000.0	-1.0	12960000000.0	0.0	None	0.0	30.0	1.0	False	False	9.0	0.0	2.0
Giay dep nam	Hà Nội	1554458765.0	1609917402.0	55458637.0	True	40%	False	12.0	False	4.1	7.0	1.0	0.0	0.0	2.0	None	None	5900000000.0	9800000000.0	5900000000.0	9800000000.0	5900000000.0	9800000000.0	None	3.0	6.0	10.0	False	True	9.0	1.0	16.0
Giay dep nam	Hà Nội	1566321335.0	1609917402.0	43596067.0	True	46%	False	10.0	False	5.0	3.0	0.0	0.0	0.0	0.0	None	None	6900000000.0	12800000000.0	9500000000.0	12800000000.0	6900000000.0	12800000000.0	None	1122.0	57.0	3.0	False	False	7.0	0.0	4.0
Giay dep nam	TP. Hồ Chí Minh	1593071346.0	1609917402.0	16846056.0	True	50%	False	24.0	False	4.25	3.0	0.0	0.0	1.0	0.0	None	None	12500000000.0	25000000000.0	12500000000.0	25000000000.0	12500000000.0	25000000000.0	None	2.0	94.0	4.0	False	False	6.0	0.0	8.0
Giay dep nam	Nước ngoài	1585889859.0	1609917402.0	24027543.0	False	43%	False	18.0	False	3.666667	2.0	0.0	0.0	0.0	1.0	None	None	23500000000.0	41000000000.0	23500000000.0	41000000000.0	23500000000.0	41000000000.0	None	21.0	49.0	3.0	False	False	6.0	0.0	7.0
Giay dep nam	TP. Hồ Chí Minh	1605369472.0	1609917402.0	4547930.0	True	50%	False	8.0	False	5.0	1.0	0.0	0.0	0.0	0.0	None	None	2900000000.0	5800000000.0	2900000000.0	5800000000.0	2900000000.0	5800000000.0	None	0.0	47.0	1.0	False	False	8.0	0.0	4.0
Giay dep nam	Hà Nội	1566457093.0	1609917402.0	43460309.0	False	49%	False	12.0	True	5.0	7.0	0.0	0.0	0.0	0.0	None	None	17900000000.0	34900000000.0	17900000000.0	34900000000.0	17900000000.0	34900000000.0	None	8.0	239.0	7.0	False	True	9.0	0.0	12.0
Giay dep nam	Hà Nội	1584256978.0	1609917402.0	25660424.0	True	50%	False	4.0	False	5.0	9.0	0.0	0.0	0.0	0.0	None	None	2800000000.0	5600000000.0	3200000000.0	6400000000.0	2800000000.0	5600000000.0	None	2.0	42.0	9.0	False	True	8.0	1.0	14.0
Giay dep nam	Nước ngoài	1561685900.0	1609917402.0	48231502.0	False	49%	False	5.0	False	5.0	1.0	0.0	0.0	0.0	0.0	None	None	2805000000.0	5500000000.0	2805000000.0	5500000000.0	2805000000.0	5500000000.0	None	1.0	11.0	1.0	False	False	9.0	0.0	4.0
Giay dep nam	Hà Nội	1572940489.0	1609917402.0	36976913.0	True	40%	False	30.0	False	5.0	2.0	0.0	0.0	0.0	0.0	None	None	2900000000.0	4850000000.0	2900000000.0	4850000000.0	2900000000.0	4850000000.0	None	2709.0	3.0	2.0	False	True	9.0	1.0	13.0
Giay dep nam	Hà Nội	1511857337.0	1609917402.0	98060065.0	False	50%	False	15.0	True	4.424242	25.0	2.0	3.0	1.0	2.0	None	None	15000000000.0	29900000000.0	15000000000.0	29900000000.0	15000000000.0	29900000000.0	None	92.0	39.0	34.0	False	True	8.0	0.0	100.0
Giay dep nam	Hà Nội	1605153277.0	1609917402.0	4764125.0	False	38%	False	5.0	False	1.0	0.0	0.0	0.0	0.0	1.0	None	None	12500000000.0	20000000000.0	12500000000.0	20000000000.0	12500000000.0	20000000000.0	None	0.0	57.0	1.0	False	False	7.0	0.0	2.0
