category	name	shop_location	item_public_time	item_be_got_time	sell_time	shopee_verified	discount	is_adult	options	show_official_shop_label_in_title	rating_star	five_star	four_star	three_star	two_star	one_star	flash_sale	upcoming_flash_sale	price_min	price_min_before_discount	price_max	price_max_before_discount	price	price_before_discount	coin_earn_label	liked_count	view_count	cmt_count	is_preferred_plus_seller	show_free_shipping	images	video_info_list	historical_sold
Ao so mi	Áo Khoác Ca Rô Có Nón Dài Tay Thời Trang Nam	Nước ngoài	1607689178	1609949438	2260260	False	48%	False	8	False	0.0	0	0	0	0	0	None	None	22660000000	43576900000	22660000000	43576900000	22660000000	43576900000	None	0	10	0	False	False	8	0	0
Ao so mi	[Ảnh thật ở sau] Áo sơ mi nam trơn cổ bẻ cách điệu thời trang nam đồ nam chất lượng	TP. Hồ Chí Minh	1587913824	1609949438	22035614	False	None	False	8	False	0.0	0	0	0	0	0	None	None	23900000000	-1	23900000000	-1	23900000000	0	None	1	6	0	False	True	7	0	0
Ao so mi	Áo Sơ Mi Lụa Nam Cao Cấp [NGÔI SAO] Đủ Size  - Hàng Xịn Form Đẹp, Thời Trang nam Cao Cấp TCS-L04	TP. Hồ Chí Minh	1560326357	1609949438	49623081	False	16%	False	9	False	5.0	1	0	0	0	0	None	None	15500000000	18500000000	15500000000	18500000000	15500000000	18500000000	None	2	4	1	False	True	4	0	1
Ao so mi	Áo thời trang nam LV	Hà Nội	1605407895	1609949438	4541543	False	20%	False	5	False	0.0	0	0	0	0	0	None	None	142400000000	178000000000	142400000000	178000000000	142400000000	178000000000	None	0	5	0	False	False	8	0	0
Ao so mi	Áo Len Cổ V Không Tay Thời Trang Nam	Nước ngoài	1606211544	1609949438	3737894	False	50%	False	8	False	0.0	0	0	0	0	0	None	None	16800000000	33600000000	16800000000	33600000000	16800000000	33600000000	None	1	9	0	False	False	9	0	0
Ao so mi	Áo Sơ Mi Caro Có Nón Thời Trang Nam	Nước ngoài	1592162039	1609949438	17787399	False	50%	False	20	False	0.0	0	0	0	0	0	None	None	26650000000	53020000000	26650000000	53020000000	26650000000	53020000000	None	0	1	0	False	False	9	0	0
Ao so mi	Áo sơ mi tay dài nam caro đỏ đen dáng ôm, chất vải mềm mịn phong cách hàn quốc - thời trang nam cao cấp - 9019	TP. Hồ Chí Minh	1599126972	1609949438	10822466	True	33%	False	10	False	0.0	0	0	0	0	0	None	None	19900000000	29500000000	19900000000	29500000000	19900000000	29500000000	None	1	58	0	True	False	3	0	1
Ao so mi	Áo Thun Thể Thao Cổ Tròn Ngắn Tay Thoáng Khí Nhanh Khô Thời Trang Nam 2020 M-xxl	Nước ngoài	1607675151	1609949438	2274287	False	50%	False	16	False	0.0	0	0	0	0	0	None	None	28770000000	57240000000	28770000000	57240000000	28770000000	57240000000	None	0	0	0	False	False	6	0	0
Ao so mi	Áo sơ mi dài tay thời trang nam in hình phong cách	Nước ngoài	1587458438	1609949438	22491000	False	None	False	3	False	0.0	0	0	0	0	0	None	None	59190000000	-1	59190000000	-1	59190000000	0	None	1	15	0	False	False	5	0	0
Ao so mi	Áo sơ mi nam dài tay Hàn Quốc vải lụa thái chống nhăn.phong cách thời trang xu hướng thời trang nam 2020tramanh_shopcu27	TP. Hồ Chí Minh	1606887973	1609949438	3061465	False	None	False	15	False	0.0	0	0	0	0	0	None	None	18600000000	-1	18600000000	-1	18600000000	0	None	0	0	0	False	False	5	0	0
Ao so mi	 ÁoSơ mi nam cao cấp Slimfit dáng đẹp, Áo sơmi nam tay dài trơn [Thời Trang Nam] [ Giá gốc]	Hà Nội	1560393185	1609949438	49556253	False	43%	False	1	False	0.0	0	0	0	0	0	None	None	9690000000	17000000000	9690000000	17000000000	9690000000	17000000000	None	3928	53	0	False	False	5	0	0
Ao so mi	Áo Sơ Mi Nam dài tay chất liệu cotton gân chéo thấm hút mồ hôi cực tốt ( Thời trang nam)	Hà Nội	1565892564	1609949438	44056874	False	43%	False	20	False	0.0	0	0	0	0	0	None	None	18810000000	33000000000	18810000000	33000000000	18810000000	33000000000	None	2616	50	0	False	False	9	0	0
Ao so mi	Thời Trang Nam, áo sơ mi denim chấm bi	TP. Hồ Chí Minh	1522396343	1609949438	87553095	False	None	False	0	False	5.0	2	0	0	0	0	None	None	13000000000	-1	13000000000	-1	13000000000	0	None	2	9	2	False	True	3	0	2
Ao so mi	Sơ Mi Denim Bigsize Nam (MS 1736) sơ mi nam, sơ mi ngoại cỡ, thời trang nam ngoại cỡ	TP. Hồ Chí Minh	1600668157	1609949438	9281281	False	None	False	6	False	0.0	0	0	0	0	0	None	None	29000000000	-1	29000000000	-1	29000000000	0	None	0	33	0	False	False	9	0	2
Ao so mi	Sơ mi nam trắng tay dài vân kẻ chìm Laurent Taylor chất cotton 100% thời trang nam cao cấp	Hà Nội	1608713196	1609949438	1236242	False	35%	False	4	False	0.0	0	0	0	0	0	None	None	29250000000	45000000000	29250000000	45000000000	29250000000	45000000000	None	607	623	0	False	False	7	0	0
Ao so mi	Áo sơ mi hoa tay nửa phong cách Hawaii kiểu retro thời trang nam	Nước ngoài	1588079537	1609949438	21869901	False	1%	False	5	False	0.0	0	0	0	0	0	None	None	35580000000	35960000000	35580000000	35960000000	35580000000	35960000000	None	0	1	0	False	False	9	0	0
Ao so mi	Sơ mi nam BBR màu vàng be thêu logo cực sịn - Áo sơ mi BBR thời trang nam	Hà Nội	1598330234	1609949438	11619204	True	None	False	4	False	5.0	1	0	0	0	0	None	None	20000000000	-1	20000000000	-1	20000000000	0	None	0	64	1	False	False	3	0	3
Ao so mi	[ FreeShip]  ÁoSơ mi nam trơn cotton gân chéo tay dài cao cấp thấm mồ hôi (Màu Xám ghi) Thời Trang Nam	Hà Nội	1568684588	1609949438	41264850	False	45%	False	16	False	4.8	8	2	0	0	0	None	None	19690000000	35800000000	19690000000	35800000000	19690000000	35800000000	None	17	54	10	False	True	4	0	28
Ao so mi	Áo Khoác Sơ Mi Caro Có Nón Thời Trang Nam	Nước ngoài	1601966110	1609949438	7983328	False	49%	False	10	False	0.0	0	0	0	0	0	None	None	31140000000	61310000000	31140000000	61310000000	31140000000	61310000000	None	1	4	0	False	False	9	0	0
Ao so mi	Áo Sơ Mi Nam trắng dài tay Hàn Quốc form body, vải lụa Thái chống nhăn [Thời Trang Nam] sp15	Hà Nội	1580613508	1609949438	29335930	False	30%	False	20	False	0.0	0	0	0	0	0	None	None	8500000000	12100000000	8500000000	12100000000	8500000000	12100000000	None	0	1	0	False	False	8	1	0
Ao so mi	Áo Thun Tay Ngắn Cổ Tròn In Hình 3d Thời Trang Nam 2020	Nước ngoài	1598494186	1609949438	11455252	False	None	False	48	False	0.0	0	0	0	0	0	None	None	17800000000	-1	17800000000	-1	17800000000	0	None	0	1	0	False	False	9	0	0
Ao so mi	THỜI TRANG NAM Áo sơ mi nam cao cấp đẹp, công sở PHANTIN Tay Ngắn [Trơn] Freeship đơn 500k	TP. Hồ Chí Minh	1605947390	1609949438	4002048	False	None	False	15	False	0.0	0	0	0	0	0	None	None	24000000000	-1	24000000000	-1	24000000000	0	None	0	1	0	False	False	3	0	0
Ao so mi	Áo sơ mi đũi NPV thời trang nam,áo sơ mi nam cao cấp phong cách nam tính 3 màu	Hà Nội	1604662936	1609949438	5286502	True	44%	False	12	False	5.0	2	0	0	0	0	None	None	13900000000	25000000000	13900000000	25000000000	13900000000	25000000000	None	0	39	2	False	False	9	0	3
Ao so mi	Áo Khoác Sơ Mi Caro Thời Trang Nam	Nước ngoài	1603363350	1609949438	6586088	True	50%	False	10	False	0.0	0	0	0	0	0	None	None	17150000000	34300000000	17150000000	34300000000	17150000000	34300000000	None	4	79	0	False	True	9	0	2
Ao so mi	Sơ mi VLTN kẻ caro đính đá - Sơ mi VLTN thời trang nam 2020 - Áo sơ mi vltn	Hà Nội	1588325032	1609949438	21624406	True	None	False	12	False	0.0	0	0	0	0	0	None	None	20000000000	-1	20000000000	-1	20000000000	0	None	1	49	0	False	False	5	0	3
Ao so mi	ÁO SƠ MI NAM ĐẸP, KHÔNG NHĂN, KIỂU DÁNG HÀN QUỐC (KÈM VIDEO ẢNH THẬT)	Hà Nội	1586839673	1609949438	23109765	True	50%	False	25	False	4.769231	47	1	2	1	1	None	None	7000000000	14000000000	7000000000	14000000000	7000000000	14000000000	None	2892	224	52	False	False	8	1	6648
Ao so mi	Áo sơ mi nam đẹp chuẩn y hình - BÁN HÀNG CÓ TÂM	Phú Thọ	1569259155	1609949438	40690283	True	35%	False	6	False	5.0	8	0	0	0	0	None	None	14300000000	22000000000	14300000000	22000000000	14300000000	22000000000	None	30	592	8	False	True	3	0	18
Ao so mi	Áo sơ mi cổ vest tay dài UNISEX form rộng dáng suông nam nữ đều mặc đẹp màu trắng, đen, xanh,đỏ - Memotop	TP. Hồ Chí Minh	1604558566	1609949438	5390872	True	17%	False	12	False	4.944444	35	0	1	0	0	None	None	12500000000	15000000000	12900000000	15000000000	12500000000	15000000000	None	51	2519	36	False	True	9	1	126
Ao so mi	Áo Sơ Mi Nam Soái Ca Vải Chéo Mịn , Thoáng Mát.	TP. Hồ Chí Minh	1597139875	1609949438	12809563	True	None	False	12	False	4.849558	307	17	11	4	0	None	None	7800000000	-1	8900000000	-1	7800000000	0	None	413	23581	339	False	True	5	1	1095
Ao so mi	Áo sơ mi nam chấm bi korea dài tay cổ bẻ mặc siêu mềm mại và thoải mái, giá cả siêu tốt	Hà Nội	1573125440	1609949438	36823998	True	23%	False	12	False	4.8894470000000005	371	18	5	0	4	None	None	11500000000	15000000000	11500000000	15000000000	11500000000	15000000000	None	1605	3954	398	False	True	9	1	5118
Ao so mi	Áo sơ mi nam cổ bẻ họa tiết hoa đỏ Rose Bush chất lụa chéo thoáng mát - FEAER DENIM	TP. Hồ Chí Minh	1605257121	1609949438	4692317	False	15%	False	4	True	5.0	5	0	0	0	0	None	None	27900000000	32900000000	27900000000	32900000000	27900000000	32900000000	None	2	851	5	False	False	8	1	9
Ao so mi	Áo sơ mi nam Kojiba kẻ carô màu ghi xám - 𝐀𝐫𝐮 𝐒𝐡𝐨𝐩 - 𝐁𝐚́𝐧 𝐡𝐚̀𝐧𝐠 𝐜𝐨́ 𝐭𝐚̂𝐦	Phú Thọ	1592555889	1609949438	17393549	True	50%	False	5	False	4.710526	32	3	2	0	1	None	None	9500000000	19000000000	9500000000	19000000000	9500000000	19000000000	None	12	473	38	False	True	4	0	92
Ao so mi	Áo sơ mi nam dài tay nam cao cấp, áo sơ mi trắng vải lụa nến không nhăn thời trang cao cấp	Hà Nội	1590137146	1609949438	19812292	True	50%	False	20	False	4.902299	164	6	2	1	1	None	None	7500000000	15000000000	7500000000	15000000000	7500000000	15000000000	None	48	10761	174	False	True	9	1	6800
Ao so mi	Áo sơ mi nam tay dài trơn cao cấp nhiều màu RSM072	TP. Hồ Chí Minh	1557399163	1609949438	52550275	True	40%	False	48	False	5.0	27	0	0	0	0	None	None	16900000000	28000000000	16900000000	28000000000	16900000000	28000000000	None	329	159	27	False	True	9	0	68
Ao so mi	(𝐇𝐀̀𝐍𝐆 𝐒𝐈̣𝐍 𝐒𝐇𝐎𝐏) Áo sơ mi nam trắng đẹp bao chất, vải chuẩn hàng Shop - ẢNH THẬT	Phú Thọ	1569247025	1609949438	40702413	True	37%	False	6	False	4.911647	233	13	1	1	1	None	None	14490000000	23000000000	14490000000	23000000000	14490000000	23000000000	None	364	2492	249	False	True	4	1	556
Ao so mi	Áo Sơ Mi Caro Thời Trang Nam Trung Niên	Nước ngoài	1606029733	1609949438	3919705	False	None	False	50	False	0.0	0	0	0	0	0	None	None	20880000000	-1	20880000000	-1	20880000000	0	None	0	2	0	False	False	9	0	0
Ao so mi	Áo Sơ Mi Tay Dài Kẻ Sọc Trẻ Trung Thời Trang Nam	Nước ngoài	1605100192	1609949438	4849246	False	49%	False	49	False	0.0	0	0	0	0	0	None	None	19700000000	38640000000	24280000000	47900000000	19700000000	38640000000	None	0	2	0	False	False	9	0	0
Ao so mi	Áo hoodie dáng rộng tay nửa thời trang nam sành điệu	Nước ngoài	1587570372	1609949438	22379066	False	None	False	20	False	0.0	0	0	0	0	0	None	None	21780000000	-1	27690000000	-1	21780000000	0	None	0	1	0	False	False	7	0	0
Ao so mi	Áo sơ mi hoa dáng ôm dài tay thời trang nam	Nước ngoài	1588079583	1609949438	21869855	False	1%	False	7	False	0.0	0	0	0	0	0	None	None	24790000000	25060000000	24790000000	25060000000	24790000000	25060000000	None	0	1	0	False	False	7	0	0
Ao so mi	Áo sơ mi nam dài tay Hàn Quốc vải lụa thái chống nhăn.phong cách thời trang xu hướng thời trang nam 2020tramanh_shop cu8	TP. Hồ Chí Minh	1606880392	1609949438	3069046	False	45%	False	15	False	0.0	0	0	0	0	0	None	None	10230000000	18600000000	10230000000	18600000000	10230000000	18600000000	None	0	0	0	False	False	5	0	0
Ao so mi	Áo Sơ Mi Tay Dài Kẻ Sọc Trẻ Trung Thời Trang Nam	Nước ngoài	1591612254	1609949438	18337184	False	40%	False	15	False	0.0	0	0	0	0	0	None	None	9600000000	15999900000	9600000000	15999900000	9600000000	15999900000	None	2	22	0	False	False	9	0	1
Ao so mi	THỜI TRANG NAM Áo sơ mi nam cao cấp đẹp, công sở PHANTIN Tay Dài [Hồng nhạt Trơn] Freeship đơn 500k	TP. Hồ Chí Minh	1605947404	1609949438	4002034	False	None	False	3	False	0.0	0	0	0	0	0	None	None	24000000000	-1	24000000000	-1	24000000000	0	None	0	6	0	False	False	3	0	0
Ao so mi	[Ảnh thật ở sau] Áo sơ mi nam trơn họa tiết caro thời trang nam đồ nam chất lượng	TP. Hồ Chí Minh	1587913995	1609949438	22035443	False	None	False	16	False	0.0	0	0	0	0	0	None	None	23900000000	-1	23900000000	-1	23900000000	0	None	0	9	0	False	True	8	0	0
Ao so mi	[KèmẢnhThật] Áo Sơ Mi Nam Caro Màu Xám Dài Tay Thời Trang Nam Phong Cách Hàn Quốc - KB11-1	Hà Nội	1608870212	1609949438	1079226	False	32%	False	4	False	0.0	0	0	0	0	0	None	None	16900000000	24900000000	16900000000	24900000000	16900000000	24900000000	None	0	20	0	False	False	7	1	0
Ao so mi	Áo Hoodies Có Nón Dài Tay Thời Trang Nam	Nước ngoài	1606802047	1609949438	3147391	False	None	False	18	False	0.0	0	0	0	0	0	None	None	89910000000	-1	89910000000	-1	89910000000	0	None	0	1	0	False	False	6	0	0
Ao so mi	Áo Khoác Bóng Chày Giữ Ấm Thời Trang Nam	Nước ngoài	1607141183	1609949438	2808255	False	25%	False	12	False	0.0	0	0	0	0	0	None	None	28499900000	37999800000	28499900000	37999800000	28499900000	37999800000	None	0	0	0	False	False	9	0	0
Ao so mi	Set Áo Thun Ngắn Tay Có Cổ+Quần Short Thời Trang Nam	Nước ngoài	1578226536	1609949438	31722902	False	None	False	10	False	0.0	0	0	0	0	0	None	None	17900000000	-1	18400000000	-1	17900000000	0	None	1	2	0	False	False	9	0	0
Ao so mi	Áo sơ mi denim thời trang nam,áo sơ mi nam cao cấp phong cách nam tính 5 màu cao cấp	Hà Nội	1605198194	1609949438	4751244	True	46%	False	25	False	0.0	0	0	0	0	0	None	None	18900000000	35000000000	19900000000	35000000000	18900000000	35000000000	None	0	258	0	False	False	9	0	0
Ao so mi	Áo Sơ Mi Caro Dài Tay Thời Trang Nam	Nước ngoài	1572546311	1609949438	37403127	False	None	False	32	False	0.0	0	0	0	0	0	None	None	24810000000	-1	24810000000	-1	24810000000	0	None	0	1	0	False	False	8	0	0
Ao so mi	Áo Khoác Sơ Mi Caro Thời Trang Nam	Nước ngoài	1603990133	1609949438	5959305	False	None	False	8	False	0.0	0	0	0	0	0	None	None	55052600000	-1	55052600000	-1	55052600000	0	None	0	102	0	False	False	9	0	0
Ao so mi	Áo Sơ Mi Nam trắng ngắn tay Hàn Quốc form body, sơ mi nam vải lụa Thái chống nhăn [Thời Trang Nam]	Hà Nội	1581431601	1609949438	28517837	False	47%	False	20	False	0.0	0	0	0	0	0	None	None	7950000000	15000000000	7950000000	15000000000	7950000000	15000000000	None	0	9	0	False	True	9	1	4
Ao so mi	THỜI TRANG NAM Áo sơ mi nam cao cấp đẹp, công sở PHANTIN Tay Dài [Trơn] Freeship đơn 500k	TP. Hồ Chí Minh	1605946024	1609949438	4003414	False	None	False	6	False	0.0	0	0	0	0	0	None	None	24000000000	-1	24000000000	-1	24000000000	0	None	0	3	0	False	False	7	0	0
Ao so mi	SMLC6 - Sơ mi Caro LẮC CỘT SLimFit - Áo sơmi nam đẹp 2 túi , áo sơmi nam slimfit - 5 màu thời trang nam tuyệt đẹp !	TP. Hồ Chí Minh	1589804926	1609949438	20144512	False	14%	False	20	False	0.0	0	0	0	0	0	None	None	33024000000	38400000000	33024000000	38400000000	33024000000	38400000000	None	26	7	0	False	True	9	0	0
Ao so mi	Áo sơ mi họa tiết chú cá độc đáo thời trang nam	Nước ngoài	1562640373	1609949438	47309065	True	25%	False	5	False	4.818182	9	2	0	0	0	None	None	21170200000	28226900000	21170200000	28226900000	21170200000	28226900000	None	46	150	11	False	True	9	0	19
Ao so mi	Thời trang nam- áo sơ mi trung niên ngắn tay	TP. Hồ Chí Minh	1577284517	1609949438	32664921	False	None	False	9	False	5.0	1	0	0	0	0	None	None	11000000000	-1	11000000000	-1	11000000000	0	None	12	9	1	False	False	9	0	9
Ao so mi	Áo sơ mi đũi NPV thời trang nam,áo sơ mi nam cao cấp phong cách nam tính 3 màu	Hà Nội	1604671183	1609949438	5278255	True	44%	False	12	False	0.0	0	0	0	0	0	None	None	13900000000	25000000000	13900000000	25000000000	13900000000	25000000000	None	0	28	0	False	False	9	0	2
Ao so mi	(TRỢ GIÁ) Áo Sơ Mi Nam Dài Tay Kẻ Caro - Thời Trang Nam Trẻ Trung SM00009	Hà Nội	1572059673	1609949438	37889765	True	50%	False	12	False	5.0	2	0	0	0	0	None	None	9900000000	19800000000	9900000000	19800000000	9900000000	19800000000	None	0	13	2	False	True	9	0	4
Ao so mi	[Ảnh thật ở sau] Áo sơ mi nam dài tay vải thô có túi thời trang nam đồ nam chất lượng	TP. Hồ Chí Minh	1587225779	1609949438	22723659	False	None	False	20	False	5.0	1	0	0	0	0	None	None	20800000000	-1	20800000000	-1	20800000000	0	None	5	83	1	False	True	7	0	3
Ao so mi	[bigsize - sỉ] Áo sơ mi thời trang nam tay dài bigsize	TP. Hồ Chí Minh	1609561844	1609949438	387594	False	None	False	2	False	0.0	0	0	0	0	0	None	None	19500000000	-1	20000000000	-1	19500000000	0	None	0	1	0	False	False	6	0	0
Ao so mi	Áo sơ mi tay dài cao cấp nam King168 , áo sơ mi tay dài thiết kế đẹp thời trang nam V25	TP. Hồ Chí Minh	1604286476	1609949438	5662962	False	41%	False	3	False	0.0	0	0	0	0	0	None	None	15000000000	25500000000	15000000000	25500000000	15000000000	25500000000	None	1	21	0	False	False	5	0	0
Ao so mi	Áo Sơ Mi Ca Rô Dài Tay Cổ Bẻ Thời Trang Nam	Nước ngoài	1600418252	1609949438	9531186	False	35%	False	20	False	0.0	0	0	0	0	0	None	None	29560000000	44890000000	43390000000	66480000000	29560000000	44890000000	None	0	1	0	False	False	9	0	0
Ao so mi	Áo sơ mi nam dài tay họa tiết hoa văn Áo sơ mi nam bộ hè áo hoa áo phông nam dài tay áo nam thời trang nam áo phông nam	Nước ngoài	1571834478	1609949438	38114960	False	35%	False	50	False	4.6	9	0	0	0	1	None	None	18900000000	29000000000	18900000000	29000000000	18900000000	29000000000	None	26	125	10	False	False	9	0	39
Ao so mi	Áo sơ mi tay ngắn thời trang nam	Nước ngoài	1595476045	1609949438	14473393	True	40%	False	15	False	1.0	0	0	0	0	1	None	None	16010000000	26740000000	16010000000	26740000000	16010000000	26740000000	None	0	27	1	False	False	9	0	1
Ao so mi	Áo thời trang nam BBR	Hà Nội	1605406694	1609949438	4542744	False	20%	False	15	False	0.0	0	0	0	0	0	None	None	150400000000	188000000000	150400000000	188000000000	150400000000	188000000000	None	2	5	0	False	False	7	0	0
Ao so mi	Thời Trang Nam, áo sơ mi nam chữ broug phá cách	TP. Hồ Chí Minh	1524984541	1609949438	84964897	False	None	False	0	False	2.0	0	0	0	1	0	None	None	28000000000	-1	28000000000	-1	28000000000	0	None	5	5	1	False	True	6	0	1
Ao so mi	Áo Khoác Jeans Thời Trang Nam 2020	Nước ngoài	1594281400	1609949438	15668038	False	49%	False	14	False	0.0	0	0	0	0	0	None	None	49866500000	97777600000	49866500000	97777600000	49866500000	97777600000	None	0	1	0	False	False	7	0	0
Ao so mi	ÁO SƠ MI NAM HỌA TIẾT SIÊU ĐẸP THỜI TRANG NAM ĐẸP NHẤT	TP. Hồ Chí Minh	1592462033	1609949438	17487405	False	None	False	4	False	0.0	0	0	0	0	0	None	None	9600000000	-1	9600000000	-1	9600000000	0	None	3	10	0	False	False	5	0	0
Ao so mi	Áo sơ mi thời trang cao cấp nam King168 , áo sơ mi dài tay đẹp thời trang nam X102	TP. Hồ Chí Minh	1607339262	1609949438	2610176	False	28%	False	4	False	0.0	0	0	0	0	0	None	None	14500000000	20000000000	14500000000	20000000000	14500000000	20000000000	None	1	5	0	False	False	6	0	0
Ao so mi	Áo thời trang nam POLO	Hà Nội	1605409441	1609949438	4539997	False	20%	False	1	False	0.0	0	0	0	0	0	None	None	126400000000	158000000000	126400000000	158000000000	126400000000	158000000000	None	0	0	0	False	False	9	0	0
Ao so mi	THỜI TRANG NAM Áo sơ mi nam cao cấp đẹp, công sở PHANTIN Tay Dài [Caro A] Freeship đơn 500k	TP. Hồ Chí Minh	1605946079	1609949438	4003359	False	None	False	3	False	0.0	0	0	0	0	0	None	None	28500000000	-1	28500000000	-1	28500000000	0	None	0	1	0	False	False	5	0	0
Ao so mi	[zenistore] Áo Sơ Mi Nam công sở Trắng trơn chất Kate Thái dài tay Cao Cấp Hàn Quốc [ thời trang nam]	Hà Nội	1566641004	1609949438	43308434	False	None	False	25	False	4.0	0	1	0	0	0	None	None	9900000000	-1	9900000000	-1	9900000000	0	None	347	5	1	False	False	9	0	3
Ao so mi	Áo sơ mi nam dài tay Hàn Quốc vải lụa thái chống nhăn.phong cách thời trang xu hướng thời trang nam 2020tramanh_shopcu22	TP. Hồ Chí Minh	1606884396	1609949438	3065042	False	None	False	15	False	0.0	0	0	0	0	0	None	None	18600000000	-1	18600000000	-1	18600000000	0	None	0	1	0	False	False	5	0	0
Ao so mi	Áo Khoác Sơ Mi Caro Thời Trang Nam	Nước ngoài	1603386134	1609949438	6563304	False	50%	False	5	False	0.0	0	0	0	0	0	None	None	16500000000	33000000000	16500000000	33000000000	16500000000	33000000000	None	0	0	0	False	False	4	0	0
Ao so mi	[bigsize - sỉ] Áo sơ mi thời trang nam tay dài bigsize	TP. Hồ Chí Minh	1609561041	1609949438	388397	False	None	False	2	False	0.0	0	0	0	0	0	None	None	19500000000	-1	20000000000	-1	19500000000	0	None	0	1	0	False	False	6	0	0
Ao so mi	Áo Khoác Len Không Tay Cổ V Thời Trang Nam	Nước ngoài	1609772739	1609949438	176699	False	None	False	48	False	0.0	0	0	0	0	0	None	None	44500000000	-1	44500000000	-1	44500000000	0	None	0	1	0	False	False	9	0	0
Ao so mi	Áo sơ mi nam dài tay NPV cổ bẻ, áo sơ mi trắng vải lụa nến không nhăn không xù	Hà Nội	1573028063	1609949438	36921375	True	50%	False	20	False	4.751566	423	26	10	7	13	None	None	7500000000	15000000000	7900000000	15000000000	7500000000	15000000000	None	1225	1927	478	False	True	9	1	9425
Ao so mi	Áo Đũi Nam ngắn tay cực phong cách (Dainghia7993)	TP. Hồ Chí Minh	1568837060	1609949438	41112378	True	8%	False	24	False	4.742424	59	2	2	1	2	None	None	11500000000	12500000000	11500000000	12500000000	11500000000	12500000000	None	4936	600	66	False	True	9	1	546
Ao so mi	Áo sơ mi trắng nam 💝FREESHIP💝 - Áo sơ mi nam trắng thêu họa tiết đẹp nhiều mẫu thoáng mát, mềm mịn, không nhăn	TP. Hồ Chí Minh	1585706140	1609949438	24243298	True	15%	False	48	False	4.8695650000000015	21	1	1	0	0	None	None	12700000000	15000000000	12900000000	15000000000	12700000000	15000000000	None	1250	1730	23	False	True	9	0	99
Ao so mi	Áo Sơ Mi Nam  SM188 Tay Ngắn ⚜️FREESHIP⚜️ Họa TIết Thời Trang Hàn Quốc 2019	Hà Nội	1560262899	1609949438	49686539	True	34%	False	8	False	4.688	106	8	5	3	3	None	None	7900000000	12000000000	7900000000	12000000000	7900000000	12000000000	None	49	447	125	False	True	9	0	362
Ao so mi	Sơ mi nam ngắn tay công sở- kẻ caro sang trọng - lịch sự - chất liệu mát	Hà Nội	1598927699	1609949438	11021739	False	40%	False	18	False	5.0	3	0	0	0	0	None	None	25200000000	42000000000	25200000000	42000000000	25200000000	42000000000	None	3	167	3	False	False	4	0	10
Ao so mi	Áo Sơ Mi Nam Màu Đen Vải Lụa Trơn Phong Cách Hàn Quốc Lịch Lãm Trẻ Trung Thời Trang Công Sở [SM11]	Hà Nội	1597113547	1609949438	12835891	True	30%	False	4	False	5.0	1	0	0	0	0	None	None	12900000000	18500000000	12900000000	18500000000	12900000000	18500000000	None	4	77	1	False	False	4	1	2
Ao so mi	Áo sơ mi nam tay dài có túi LADOS-1778	TP. Hồ Chí Minh	1595821879	1609949438	14127559	False	35%	False	30	True	4.925373	63	3	1	0	0	None	None	10985000000	16900000000	10985000000	16900000000	10985000000	16900000000	None	29	1171	67	False	False	9	0	177
Ao so mi	AMERICAN EAGLE - Áo Sơ Mi Nam Dài Tay Oxford Màu  Đen	TP. Hồ Chí Minh	1552382674	1609949438	57566764	False	None	False	6	False	5.0	3	0	0	0	0	None	None	27000000000	-1	27000000000	-1	27000000000	0	None	103	135	3	False	True	7	1	4
Ao so mi	Áo sơ mi nam tay ngắn LVS LINEN màu trắng - Đàn Ông Đích Thực - Chất Lượng Đỉnh Cao	TP. Hồ Chí Minh	1563612065	1609949438	46337373	True	44%	False	4	False	4.9010989999999985	85	3	3	0	0	None	None	17500000000	31000000000	17500000000	31000000000	17500000000	31000000000	None	72	1238	91	False	True	2	0	205
Ao so mi	Áo Sơ Mi Denim Nam Vải Dày Mịn Co Giãn Xịn XÒ DNA	Hà Nội	1604659758	1609949438	5289680	True	33%	False	12	False	4.714286	6	0	1	0	0	None	None	18900000000	28000000000	18900000000	28000000000	18900000000	28000000000	None	23	1234	7	True	False	4	0	14
Ao so mi	Áo sơ mi kẻ sọc NPV thời trang nam,áo sơ mi nam cao cấp phong cách nam tính 3 màu	Hà Nội	1604672878	1609949438	5276560	True	41%	False	12	False	5.0	1	0	0	0	0	None	None	11900000000	20000000000	11900000000	20000000000	11900000000	20000000000	None	0	46	1	False	False	9	0	1
Ao so mi	Áo Sơ Mi Caro Tay Lỡ Thời Trang Nam	Nước ngoài	1591455765	1609949438	18493673	False	None	False	4	False	0.0	0	0	0	0	0	None	None	21100000000	-1	21100000000	-1	21100000000	0	None	0	1	0	False	False	8	0	0
Ao so mi	Hàng trả sỉ Áo sơ mi kẻ sọc thời trang nam,áo sơ mi nam cao cấp phong cách nam tính 3 màu	Hà Nội	1609479480	1609949438	469958	False	None	False	15	False	0.0	0	0	0	0	0	None	None	80000000000	-1	80000000000	-1	80000000000	0	None	0	2	0	False	False	9	0	0
Ao so mi	[SƠ MI KAKI ] Áo Sơ Mi Ngắn Tay Hai Màu Đen Ghi Chất Vải Kaki Thời Trang Nam MANDO SMD036	Hà Nội	1591802337	1609949438	18147101	True	None	False	8	False	5.0	1	0	0	0	0	None	None	28000000000	-1	28000000000	-1	28000000000	0	None	6	66	1	False	False	8	0	1
